	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
gemin5	0.0714727665222248	-0.399400868237944	0.188	0.337	1
taf15	0.0716202575466837	-0.323579851169798	0.5	0.663	1
dixdc1b	0.0720678712964088	-0.291717160537879	0.219	0.386	1
tmem132e	0.0724414334581518	-0.296727896911504	0.625	0.843	1
si:dkeyp-82h4.3	0.0724865558234813	0.300271662944953	0.312	0.169	1
smarca5	0.0726240756270748	-0.296727896911504	0.25	0.434	1
slc44a1b	0.072801886645434	-0.339558349790827	0.188	0.349	1
cdk1	0.0729022568946079	-0.364992465867065	0.281	0.458	1
mta2	0.0731839082266749	-0.286544350977144	0.5	0.663	1
spred2b	0.0731970371549622	-0.381034985766986	0.344	0.494	1
stox2b	0.0733170328521477	0.310909093927209	0.75	0.651	1
rfx4	0.0734584097004325	-0.381217501428042	0.875	0.916	1
igf2r	0.0737595747811279	-0.262390489268367	0.125	0.277	1
tsc22d2	0.0742178482238063	-0.311802683393445	0.25	0.41	1
fam118b	0.0746605599272846	-0.271850818517433	0.188	0.349	1
atp5mc3a	0.0748243834862812	-0.33437044029872	0.156	0.301	1
intu	0.0748593079598841	-0.358021708363365	0.156	0.301	1
mt-co1	0.0751563645358088	-0.484098032813226	0.188	0.349	1
ptprua	0.0751624427137859	-0.402568147316627	0.094	0.229	1
strn3	0.0754211018177916	-0.280312397265629	0.219	0.386	1
lrrfip1a	0.0755919725225984	-0.300525618155138	0.094	0.241	1
efcc1	0.0762253067006044	-0.345438040030712	0.25	0.434	1
mus81	0.0762562195550914	-0.370387741567477	0.438	0.554	1
rnf126	0.0762653349174744	-0.262390489268367	0.125	0.277	1
ppp3ccb	0.0773248994487191	-0.396886001173081	0.469	0.627	1
si:dkey-230p4.1	0.0773308615128089	-0.265418181965935	0.281	0.482	1
kpna3	0.0774102695384599	-0.289776377063446	0.188	0.373	1
shq1	0.0776932799015173	-0.265418181965935	0.062	0.193	1
polr1d	0.0777065009470578	-0.278964713803883	0.062	0.193	1
pex14	0.0777822140139659	-0.280312397265629	0.188	0.361	1
mib1	0.0778985012193245	-0.335453951458091	0.688	0.771	1
si:dkey-151g10.3	0.0780556259135356	-0.27588633175259	0.5	0.675	1
plagl2	0.0780950461462797	-0.394840785292017	0.656	0.783	1
