	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
elac2	0.00134887372011491	-0.460125388807382	0.05	0.444	1
ttf2	0.00134887372011491	-0.460125388807382	0.05	0.444	1
arhgef1b	0.00134887372011491	-0.460125388807382	0.05	0.444	1
plin2	0.00134887372011491	-0.460125388807382	0.05	0.444	1
igsf11	0.00134887372011491	-0.460125388807382	0.05	0.444	1
map4k6	0.00134887372011491	-0.460125388807382	0.05	0.444	1
zgc:114200	0.00134887372011491	-0.460125388807382	0.05	0.444	1
thtpa	0.00134887372011491	-0.460125388807382	0.05	0.444	1
carhsp1	0.00138120861428044	-0.63262893435147	0.05	0.444	1
lrfn1	0.00138120861428044	-0.63262893435147	0.05	0.444	1
top2a	0.0014015808241005	-1.20577434988603	0.475	1	1
si:ch211-169p10.1	0.00149133144044858	-0.63262893435147	0.05	0.444	1
prkd2	0.00149133144044858	-0.725738338742952	0.05	0.444	1
cspp1a	0.00149133144044858	-0.63262893435147	0.05	0.444	1
asic1b	0.00149133144044858	-0.63262893435147	0.05	0.444	1
ctnna1	0.00159744362120483	-0.967578522307623	0.75	1	1
rlf	0.00161090335625708	-0.599462070416271	0.05	0.444	1
ccser2b	0.0016191481026429	-0.692571474807752	0.05	0.444	1
brca2	0.00162517307842124	-1.00313970753057	0.25	0.778	1
srsf9	0.0016822345608865	-0.628441137388037	0.1	0.556	1
si:ch211-222l21.1	0.00171333676599926	-0.967578522307623	0.725	1	1
ptprn2	0.001737648429596	-1.7170660367285	0.4	0.778	1
tmem63ba	0.00177432560945581	-0.79836613883035	0.1	0.556	1
ppm1aa	0.00180942041158947	-0.785220762773427	0.175	0.667	1
col5a1	0.00180942041158947	-0.929610672108602	0.175	0.667	1
mast3a	0.00181925564279127	-0.736965594166206	0.1	0.556	1
psip1b	0.00183542152210701	-1.08971881519071	0.45	0.889	1
edrf1	0.00185204361485249	1.12101540096137	0.625	0	1
pogza	0.00186611572655585	-0.426178056884044	0.05	0.444	1
lgmn	0.00189241956757045	-0.567040592723894	0.1	0.556	1
ubap2b	0.00190180196269547	-0.906890595608518	0.425	0.889	1
adamts3	0.00190873333585587	-1.25388270746426	0.575	1	1
rnf24	0.00190977459826029	1.23266075679027	0.625	0	1
spred2b	0.00191674804894689	-0.661677466861969	0.425	0.889	1
grb10a	0.0019596285233485	-1.07047320794845	0.6	0.889	1
efnb2b	0.0019730380375256	-1.04011021337415	0.4	1	1
col7a1l	0.00198306901535033	1.53605290024021	0.625	0	1
si:ch211-269k10.2	0.00204531581492805	-0.789433014060341	0.3	0.778	1
FOXN2	0.00205091858065794	-0.628441137388037	0.1	0.556	1
dlg1l	0.00208113924012718	-0.597414241767412	0.175	0.667	1
ptdss1a	0.00208113924012718	-0.597414241767412	0.175	0.667	1
ran	0.00211362978268505	-0.795859283219775	0.3	0.889	1
cgnl1	0.00216020676145674	1.27798474729977	0.925	0.333	1
stk39	0.00220258929681874	-0.537293249329842	0.15	0.667	1
ppp2r2ab	0.00227630848808402	-0.728791662720506	0.325	0.889	1
ptp4a3b	0.00230652544168333	-1	0.3	0.778	1
si:dkey-27p23.3	0.00232299338785643	-0.601806010884571	0.025	0.333	1
sobpb	0.00232565686962553	-0.701341684435485	0.025	0.333	1
atn1	0.00232565686962553	-0.701341684435485	0.025	0.333	1
kif6	0.00232565686962553	-0.701341684435485	0.025	0.333	1
mios	0.00240914934326912	-0.467504919172979	0.1	0.556	1
babam2	0.00241381199947981	-0.719043686168944	0.25	0.778	1
fbrsl1	0.00245954419011068	-0.989731664546173	0.125	0.556	1
si:ch211-165g14.1	0.00252986842105916	-0.660149997115375	0.125	0.556	1
tubgcp3	0.00252986842105916	-0.660149997115375	0.125	0.556	1
si:ch211-152c2.3	0.00253623660436186	-0.964376090269279	0.025	0.333	1
kif7	0.00253623660436186	-0.494890806968059	0.025	0.333	1
vrk3	0.00253623660436186	-0.494890806968059	0.025	0.333	1
coa3b	0.00253623660436186	-0.494890806968059	0.025	0.333	1
bambib	0.00253623660436186	-0.701341684435485	0.025	0.333	1
si:ch211-195h23.3	0.00253623660436186	-0.494890806968059	0.025	0.333	1
chic2	0.00253623660436186	-0.494890806968059	0.025	0.333	1
tpd52l2a	0.00253623660436186	-0.494890806968059	0.025	0.333	1
zc2hc1c	0.00253623660436186	-0.494890806968059	0.025	0.333	1
mrnip	0.00253623660436186	-0.494890806968059	0.025	0.333	1
TSTD1	0.00253623660436186	-0.494890806968059	0.025	0.333	1
lrriq1	0.00253623660436186	-0.494890806968059	0.025	0.333	1
zdhhc16b	0.00253623660436186	-0.494890806968059	0.025	0.333	1
cabcoco1	0.00253623660436186	-0.601806010884571	0.025	0.333	1
phactr4a	0.00253623660436186	-0.494890806968059	0.025	0.333	1
fam92a1	0.00253623660436186	-0.494890806968059	0.025	0.333	1
cyp2ae1	0.00253623660436186	-0.494890806968059	0.025	0.333	1
whrna	0.00253623660436186	-0.494890806968059	0.025	0.333	1
clint1b	0.00253623660436186	-0.494890806968059	0.025	0.333	1
cers1	0.00253623660436186	-0.494890806968059	0.025	0.333	1
si:dkey-57c15.1	0.00253623660436186	-0.494890806968059	0.025	0.333	1
si:dkey-253d23.4	0.00253623660436186	-0.494890806968059	0.025	0.333	1
pappab	0.00264119408790684	-1.16928108487689	0.275	0.778	1
srsf3b	0.00267625009659115	-0.883514257519148	0.25	0.667	1
jak1	0.00268479450569821	1.13750352374994	0.6	0	1
trappc8	0.00269118667751965	-0.637429920615292	0.4	0.889	1
atf3	0.00271597891816249	1.68594014844598	0.675	0.111	1
fgfr1op2	0.00275507710356092	-0.379413589548123	0.025	0.333	1
cwf19l1	0.00275507710356092	-0.379413589548123	0.025	0.333	1
gatc	0.00275507710356092	-0.379413589548123	0.025	0.333	1
zgc:55461	0.00275507710356092	-0.379413589548123	0.025	0.333	1
RTKN	0.00275507710356092	-0.379413589548123	0.025	0.333	1
ifnphi2	0.00275507710356092	-0.379413589548123	0.025	0.333	1
exosc4	0.00275507710356092	-0.379413589548123	0.025	0.333	1
sec22ba	0.00275507710356092	-0.379413589548123	0.025	0.333	1
