	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
pfkfb3	1.31628088986518e-05	0.579830175703758	0.386	0.049	0.258320124636041
madd	1.33614183868072e-05	0.703966475715864	0.614	0.197	0.262217835841092
baz1b	1.35436468309513e-05	-0.790186522099799	0.409	0.82	0.265794069057418
pspc1	1.36258470083698e-05	-0.900663058461369	0.5	0.836	0.267407247539257
ryk	1.41791182833021e-05	-0.635609484990923	0.386	0.803	0.278265196309803
si:ch211-152c2.3	1.42585496833845e-05	-0.54429113612543	0.045	0.426	0.27982403753642
adka	1.42812468192887e-05	-0.977154781890705	0.591	0.836	0.28026946882854
cirbpa	1.44483514409804e-05	-0.743060561871941	0.659	0.902	0.28354889702924
ecpas	1.46248605771732e-05	-0.639725593463155	0.136	0.541	0.287012888827024
fmr1	1.50637664867133e-05	-0.668871939122671	0.114	0.508	0.295626417301748
maml3	1.50734572086538e-05	-0.823701076646485	0.636	0.934	0.295816597719831
sestd1	1.54149662131506e-05	-0.751086702410859	0.091	0.475	0.302518711933081
zgc:110158	1.55644626652259e-05	-0.928243273084247	0.886	0.967	0.305452579805059
g3bp1	1.55949278104981e-05	-0.770769068272558	0.182	0.574	0.306050458281026
grk4	1.57022827280619e-05	-0.791728686908205	0.318	0.689	0.308157298538215
pax6a	1.58326025665643e-05	-1.12103631216116	0.273	0.656	0.310714825368825
setdb1b	1.6373517957019e-05	-0.782450873320194	0.136	0.541	0.321330289906497
cngb1b	1.69824819091312e-05	0.494764691749578	0.273	0	0.3332812074667
gpc1a	1.70555545197744e-05	0.447458976971221	0.273	0	0.334715257450572
tcf25	1.71474841886635e-05	-0.729227268447119	0.205	0.623	0.336519377202521
kcnh6a	1.71571461514002e-05	0.606657571820475	0.273	0	0.33670899322123
eif3s10	1.821594758425e-05	-0.799548191367504	0.545	0.852	0.357487971340906
ogdha	1.901473509292e-05	0.750281668628404	0.545	0.164	0.373164176198556
hspa8b	1.90379978259986e-05	0.741953308869258	0.341	0.033	0.373620707335222
junba	1.97371343631355e-05	0.727144623355179	0.432	0.082	0.387341261876535
ccdc85ca	2.07496074358092e-05	0.997374530593177	0.705	0.377	0.407211045927755
