	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
slc35b1	5.89233754375906e-07	1.09905308614354	0.654	0.095	0.0115637124296271
brdt	7.68620083281418e-07	1.1348212004864	0.923	0.357	0.0150841691343978
rnf24	8.21474155013663e-07	1.34395440121736	0.692	0.143	0.0161214302921431
sugt1	9.55218591441798e-07	0.954912110471462	0.615	0.071	0.0187461648570453
atrx	1.14378910992762e-06	-1.39724818583532	0.5	0.929	0.0224468612823295
chd4a	1.20325455658363e-06	-1.29747505116282	0.192	0.786	0.0236138706729538
stat3	1.66483474590643e-06	1.74191838713726	0.846	0.405	0.0326723818884136
ptprna	1.74308661322277e-06	0.884522782580064	0.462	0	0.0342080747844969
hivep2a	1.76112141188817e-06	1.20645087746743	0.462	0	0.0345620077083053
maml3	1.90038539352085e-06	-1.3396005268355	0.615	0.976	0.0372950633478467
actn3b	2.85041525412526e-06	0.691877704637668	0.5	0.024	0.0559393993622083
greb1l	3.50957729048991e-06	-1.55908386889555	0.423	0.881	0.0688754543258645
dbn1	4.22963766961076e-06	-1.08184643953866	0.115	0.714	0.0830066392661111
rnf220a	4.55334732310785e-06	-0.929610672108602	1	1	0.0893594412159916
stag1a	4.81749596861502e-06	-1.11547721741994	0.077	0.643	0.0945433583840698
ptprn2	5.12817454247035e-06	-1.52602732570647	0.423	0.833	0.100640425395981
fstl1a	5.46940129058287e-06	0.657112286476991	0.423	0	0.107337000327689
hsp70l	5.54411089279376e-06	0.725825036561006	0.423	0	0.108803176271078
BX005328.1	5.59718316126338e-06	0.854149133536545	0.423	0	0.109844719539794
hsp70.3	5.67048113487736e-06	1.02748073642211	0.423	0	0.111283192271968
serpinh1b	6.5706379640215e-06	1.61265101348709	0.885	0.548	0.128948770043922
tardbpl	7.14971745759928e-06	-1.071422037342	0.346	0.81	0.140313205105386
arglu1a	7.68214780617766e-06	-1.0150753204621	0.269	0.786	0.150762150696237
pspc1	8.01175262202364e-06	-1.33120590847537	0.192	0.69	0.157230645207214
chd7	8.63861551932398e-06	-1.11547721741994	0.423	0.905	0.169532829566733
eif3s10	8.92706191247917e-06	-1.14765762316909	0.269	0.786	0.175193590032404
ptch1	9.17046550289275e-06	-1.00326771383391	0.385	0.833	0.17997038549427
kdm6a	9.41276577165276e-06	-1.24010387193368	0.346	0.81	0.184725528268685
myo1ea	1.07554644428123e-05	0.817408586721527	0.5	0.048	0.211075989690192
znf618	1.08769646544958e-05	-0.941994396564434	0.038	0.619	0.213460431344481
calr3b	1.13488739550712e-05	0.814734452423202	0.538	0.071	0.222721651368272
maptb	1.13679354909108e-05	0.900464326449086	0.538	0.071	0.223095734009125
khdrbs1a	1.20925762156374e-05	-1.04508788952854	0.654	0.952	0.237316808231883
rfx2	1.26462453808485e-05	-0.921653948280259	0.769	0.976	0.248182565599151
slit2	1.43783382184009e-05	1.30051920182834	0.885	0.524	0.282174887536117
igf2b	1.45908254490316e-05	1.30773421330461	0.885	0.333	0.286344949437245
glsb	1.49213590804468e-05	0.658710840702469	0.462	0.024	0.292831671953769
vezf1a	1.49582824368782e-05	-0.82269546819209	0.038	0.595	0.293556292823734
lmna	1.50125542285513e-05	1.6317567122001	0.577	0.095	0.29462137673532
si:dkey-97l20.6	1.52604139512859e-05	-0.975546956275461	0.231	0.762	0.299485623793985
ddx5	1.54729205717515e-05	-1.03803313199459	0.308	0.857	0.303656066220623
elf1	1.58112961897791e-05	0.81217193835538	0.538	0.071	0.310296687724415
clasp2	1.62011313273115e-05	-0.964167894144971	0.269	0.738	0.317947202298489
matn3a	1.63629760638719e-05	0.46948528330122	0.385	0	0.321123405253486
pdcd4b	1.64757751384106e-05	1.13388225151678	0.692	0.238	0.323337087091308
zgc:153901	1.67300051556041e-05	0.509013647487858	0.385	0	0.328326351178731
si:dkey-177p2.18	1.70283376504416e-05	0.657112286476991	0.385	0	0.334181126389916
gltpa	1.73563083777465e-05	0.62148837674627	0.385	0	0.340617551913275
si:ch73-261i21.5	1.75691836731653e-05	0.791413378188583	0.385	0	0.344795229585869
dnajc3b	1.75863032648762e-05	0.791413378188583	0.385	0	0.345131201573196
nus1	1.81131479359196e-05	0.777607578663552	0.654	0.143	0.355470528242423
kif1b	1.90401637687003e-05	0.965442777963631	0.962	0.429	0.373663213960743
